ts_ns,pid,latency_ns
148503286108,229,387025
148503317696,43,4100
148503391498,963,971047
148503401824,960,0
148504363287,43,386775
148504442101,961,0
148505702032,55,377953
148505729028,43,2987
148505852684,55,0
148505859149,959,0
148506508282,43,352139
148506579798,959,0
148506718842,960,0
148507626733,229,392168
148507654632,962,6266
148507684776,43,4782
148507783931,962,0
148507791820,963,148286
148507808642,959,827493
148507883336,961,0
148509444645,18,922788
148509457597,16,21513
148509462569,43,439865
148509564070,962,552073
148509673535,11,7528
148509753653,962,0
148509769983,229,5413
148509819175,962,0
148509827796,959,1495537
148509868166,960,0
148510962259,43,484719
148511829930,962,342074
148511914048,963,1451225
148512577776,229,404388
148512624021,43,2687
148512692660,229,0
148512699707,959,532564
148512821899,963,0
148514382138,16,7518
148514389597,43,471304
148514471208,959,1185256
148514525432,961,0
148515831736,55,839602
148515872597,43,5473
148516048060,55,0
148516055088,959,1300911
148516768780,43,364600
148516843374,959,0
148516879062,960,0
148517731456,229,217367
148517959910,960,0
148518806099,229,483053
148518864844,43,4211
148518965282,229,0
148518974063,959,1879710
148519063143,962,1315668
148520301981,16,11207
148520312397,43,419185
148520433145,959,972491
148520515619,960,0
148520794978,959,6947
148520912027,961,0
148521782426,55,225858
148521815658,43,3579
148521945849,55,0
148521952385,959,783524
148522599853,43,348309
148522671861,959,0
148522747989,960,0
148523640673,229,357423
148523655209,962,0
148523685052,11,3779
148523847884,962,0
148523860405,229,3669
148524670154,962,0
148524681582,959,1737108
148525373320,229,439836
148525404336,43,2937
148525474981,229,0
148525482289,963,0
148525514909,961,0
148526454659,43,360019
148526531419,959,0
148526634703,960,0
148526921481,959,6335
148526960167,960,0
148527830134,55,212935
148527852389,43,2787
148527972907,55,0
148527979533,963,374324
148528671511,43,390524
148528751058,959,1521536
148528809933,963,0
148529006558,959,5513
148529036803,961,0
148529900465,229,216053
148529918449,959,625373
148529965425,962,51597
148530395908,43,6366
148530487995,959,303609
148530517879,962,0
148530783966,959,6957
148530896684,963,0
148533475159,16,15047
148533488171,962,0
148533529222,11,5022
148533803991,962,0
148533897832,961,0
148534680635,11,438192
148534719852,959,3519177
148534825583,960,0
148540124773,959,5027640
148540191468,962,5958007
148540438197,959,40330
148540461224,961,0
148541201261,229,776668
148541392713,959,714062
148541411620,961,0
148542223113,229,529046
148542255573,43,3147
148542326478,229,0
148542333405,959,644150
148542382146,963,0
148542598129,11,4381
148542645175,959,72128
148542682547,963,0
148543592774,43,216885
148543674777,959,706294
148543726374,961,0
148544628160,43,213297
148545584852,55,1176835
148545605803,43,2566
148545716567,55,0
148545723323,959,1702512
148546360757,43,365212
148546435411,959,0
148546500021,961,0
148546726129,959,5424
148546756975,963,0
148547638972,229,218599
148547663904,962,4692
148547689006,43,3689
148547768061,962,0
148547775198,959,744788
148547817633,961,0
148548682959,962,215622
148549785521,959,1689190
148550518059,961,0
148550718785,959,4752
148550742633,962,675918
148551157588,11,7719
148551327106,25,163092
148551334404,959,370404
148551797207,962,0
148552195530,229,7699
148552350512,963,0
148552779321,229,184957
148552806759,43,2737
148552874265,229,0
148552880801,963,0
148552893292,25,4892
148552959385,11,39337
148552964969,963,0
148552971365,959,959408
148553049809,961,0
148554228127,43,377572
148554316686,959,960932
148554365567,962,0
148554608005,11,6165
148555277889,43,412037
148555396662,25,137059
148555402506,55,542639
148556149270,43,4281
148556264163,25,157759
148556281185,962,0
148556755747,43,193638
148556834912,55,0
148558460675,16,202289
148558478108,959,3884739
148558522909,962,0
148558529615,963,2782498
148558564632,960,0
148561140681,11,5389895
148561325637,229,3652797
148562587031,55,0
148562756920,43,178340
148562767547,229,0
148562829610,43,3910
148563329724,229,0
148563363748,961,0
148564464285,43,430032
148564603609,963,3267937
148564620390,959,3456392
148564812053,961,0
148566355854,16,12972
148566367072,55,577816
148566395382,43,3489
148566554605,55,0
148566562815,959,1290225
148567322089,43,398674
148567405325,959,0
148567476872,962,6159244
148567704313,959,14596
148567734457,960,0
148568612655,229,217567
148568786815,962,161418
148568793903,963,165329
148569455706,43,6125
148569524556,229,430402
148569548225,963,0
148569553177,959,1548894
148569611220,961,0
148570686715,43,218409
148570777780,959,821668
148570846399,963,389461
148571835852,43,231251
148572164062,959,1019306
148572228300,960,0
148573113977,55,395727
148573138016,43,3038
148573260578,55,0
148573267034,959,784175
148573743541,43,180897
148573813954,959,0
148573863888,963,0
148574691210,229,212635
148574709786,962,4541
148574736772,11,5082
148574899584,25,157448
148574906662,962,0
148575545058,229,6095
148575690557,962,0
148575701724,25,3669
148576297515,229,360510
148576322798,43,3148
148576390685,962,0
148576399507,959,2297602
148576480397,961,0
148577378864,43,393190
148577457128,959,740829
148577511692,963,0
148578414140,55,371547
148578436014,43,2797
148578549694,55,0
148578556000,959,740628
148579031353,43,178651
148579305450,959,0
148580009789,229,367838
148580026660,959,24089
148580049707,960,0
148581605778,959,1332739
148581638208,962,1615678
148581852928,43,4080
148581931543,959,101301
148581959582,962,0
148582896216,43,10456
148583259784,959,1089051
148583380454,961,0
148584511135,963,0
148584580547,25,10867
148585166533,11,575641
148585821597,963,0
148585848323,959,2182344
148585915008,961,0
148586440846,11,598327
148586462650,229,626958
148586691284,959,554559
148587327104,229,384229
148587360887,43,3509
148587435140,229,0
148587441616,959,0
148587503800,963,1046423
148587750058,959,12561
148587784382,962,0
148588637218,43,220956
148588712744,959,682074
148588759490,960,0
148589598571,55,206510
148589620124,43,2616
148589788219,55,0
148590412650,43,367266
148590509647,55,0
148590517066,961,0
148591410160,229,379156
148591626374,962,0
148592249272,229,372971
148592278003,43,2587
148592344086,229,0
148592350993,959,3319943
148592436955,960,0
148593322463,43,368480
148593402040,959,670586
148593453737,963,2028910
148594338010,55,381271
148594364034,43,2626
148594495769,55,0
148594574203,959,843201
148595002951,43,177648
148595316024,959,0
148595385706,962,0
148596030408,229,181188
148596043640,959,434833
148596066747,961,0
148596453562,55,33412
148596463567,959,185608
148596488669,963,0
148596676262,959,4541
148596714336,962,0
148596914380,959,4712
148596932344,963,0
148597295260,959,160135
148597319069,960,0
148597544716,959,4712
148597562600,962,0
148597745261,961,0
148602258291,960,0
148616235040,16,15267
148616249055,959,18508526
148616320381,963,0
148617242347,962,0
148617274617,11,6326
148617501647,25,220975
148617509025,962,0
148617520784,963,0
148618567177,25,219061
148618589352,229,28982
148619473194,43,4401
148619481494,963,0
148619487238,959,2912850
148619561231,962,1218618
148619788011,961,0
148623192695,229,0
148623234147,43,3569
148623311759,16,126412
148623320480,963,3559225
148623329543,959,3576749
148623382203,961,0
148624588340,43,374755
148624675636,959,1103805
148624766750,961,0
148625623896,55,211632
148625646843,43,2667
148626590282,55,0
148626597309,961,0
148627673506,229,357743
148628599762,43,4922
148628607191,25,47798
148628611461,229,0
148628635901,43,2004
148628701744,229,0
148628709323,962,1008009
148628716340,963,1018825
148628721262,959,3697297
148628830031,961,0
148629708239,43,209688
148629783705,959,723907
148629841778,961,0
148630689471,55,218510
148630712077,43,2376
148631633381,959,1532473
148631685249,55,0
148632531187,959,578588
148632572519,961,0
148633224960,229,906659
148633245069,55,0
148633250102,962,8241
148633275865,43,3438
148633349477,962,0
148633356013,963,117520
148633400543,959,643920
148633452491,961,0
148634315231,43,357763
148635177329,963,397361
148635216887,43,3469
148635283852,963,0
148635290548,962,1340609
148635317766,25,4712
148635361514,11,39448
148635366295,962,0
148635374847,229,3369
148635411236,962,0
148635418564,11,3328
148635425301,962,0
148635430534,959,1786420
148635460348,961,0
148636259310,43,418122
148637110471,229,374304
148637150610,43,3048
148637216613,959,483464
148637317672,962,596632
148637954996,43,176316
148638028106,959,467805
148638072616,962,0
148638968016,55,358294
148638990602,43,2797
148639724022,55,0
148639731280,959,1433187
148639784381,963,3949509
148640591343,229,221226
148640759198,959,764477
148641378125,229,339457
148641406886,43,3027
148641472749,229,0
148641479205,959,0
148641527183,963,0
148641718115,959,5684
148642425972,43,447294
148642512957,959,0
148642565857,963,0
148642860455,11,8211
148643588141,963,0
148643611829,55,396087
148643634265,43,2667
148643762020,55,0
148643768767,959,961704
148644474459,43,399767
148644566787,25,1699065
148644639967,11,0
148644658092,959,0
148644750410,962,4145654
148645740313,43,208955
148645866996,229,344971
148645882244,963,1230247
148646525782,229,5423
148646677948,963,0
148646693426,959,1623357
148647305497,229,369693
148647334148,43,2607
148647399960,229,0
148647406476,962,0
148647432200,11,3719
148647467036,962,0
148647473452,961,0
148648360210,43,383807
148648438003,959,0
148648537408,960,0
148649521567,43,373161
148649646927,55,504476
148650355686,43,4912
148650497456,55,0
148650504965,962,571030
148650943267,43,183904
148651012006,962,0
148651024186,959,2296248
148651098139,961,0
148652288327,229,488346
148652475208,959,1097669
148652923154,229,186781
148652954451,43,3248
148653021667,229,0
148653028163,959,0
148653090036,962,784517
148653990749,43,231020
148654265287,959,897175
148654329786,960,0
148655018236,55,228384
148655041804,43,2506
148655776868,959,1223029
148655843012,55,0
148656719786,963,4410678
148656749860,43,4842
148656821156,229,306817
148656833888,963,0
148656838790,960,0
148657722972,55,0
148657732316,962,0
148657773086,43,3609
148657848472,962,0
148657854918,959,1755634
148657927718,963,573456
148658740454,11,5634
148658894865,959,744247
148659713295,962,1202618
148659936717,961,0
148664503279,11,4578732
148665664396,960,0
148678163660,16,9062
148678173575,55,76068
148678182106,959,18278401
148678298072,963,0
148679202605,229,9764
148679434828,963,0
148679444031,962,13796928
148680234422,229,452357
148680295232,43,3589
148680409293,229,0
148680417203,962,0
148680453683,959,1864643
148680529801,963,303950
148681766995,43,458542
148681892043,961,0
148683237936,55,515202
148683284430,43,4130
148683454300,55,0
148683464224,963,0
148684073829,11,515172
148685438227,16,21834
148685450056,43,1605723
148685568208,25,691958
148685616888,11,0
148685626271,963,0
148685639845,959,4829231
148685743190,961,0
148686843847,229,279250
148687971651,43,10817
148688361904,962,1491201
148688404268,961,0
148689409650,43,511823
148689539521,229,0
148689550398,963,2684246
148689560964,959,3468993
148689656389,961,0
148690821786,55,462261
148690867449,43,4181
148692408693,55,0
148692429775,962,2085067
148692469814,959,2554335
148692558844,961,0
148693672613,43,455003
148693798534,229,626657
148693842944,963,6115
148693909217,959,1063384
148693991340,961,0
148695044580,43,268453
148696522629,962,1760015
148697416866,963,503683
148697465095,11,7940
148697685158,25,213356
148697769025,963,0
148698517212,959,4202103
148698609099,963,0
148698864439,229,6646
148699902492,43,10617
148700256676,959,1410502
148700336954,963,0
148701345925,43,476376
148701453250,229,0
148701464167,959,874740
148701530591,962,0
148701821539,25,7489
148702826830,55,651508
148703688788,43,8441
148703840583,11,2012097
148703849304,55,0
148703934054,959,2155481
148704686180,43,436698
148704788102,959,0
148704882134,962,0
148706006269,229,272252
148706027802,961,0
148718359151,16,10285
148718371011,11,90805
148718379512,962,0
148718400002,229,5904
148719687811,43,11027
148719999681,962,0
148720027630,959,14862207
148720124289,963,0
148721440688,16,11358
148721451174,43,513387
148721574458,11,1556331
148721660260,25,75165
148721664791,229,0
148721671959,963,0
148721678646,960,0
148722798991,43,445840
148722959026,55,615319
148723792423,43,9353
148723946093,55,0
148723958032,962,2302955
148724802878,43,452036
148724911005,962,0
148724927074,959,4473061
148725048394,960,0
148726436671,16,13343
148726447658,229,541236
148726463848,962,0
148726480058,229,3819
148726719288,962,0
148726728812,963,1805958
148727644923,25,822690
148727881227,11,218580
148727889036,229,739195
148728754733,43,10596
148728881155,229,0
148728895992,959,3474978
148729024338,963,0
148730361098,43,554107
148730475751,960,0
148731706189,55,465660
148731744403,43,3960
148731900518,55,0
148731909330,959,2599146
148732752552,43,442874
148732859095,959,0
148732944586,963,0
148733975430,229,267239
148734004753,962,6206
148734044030,11,6176
148735384077,43,19417
148735397491,25,1347487
148735403004,11,0
148735411335,962,0
148735431094,229,6877
148735678815,962,0
148735690905,960,0
148736611066,229,548604
148736688367,43,4471
148736803120,229,0
148736812945,959,3583346
148736934304,963,0
148738052013,43,274838
148738438096,959,1201606
148738518605,960,0
148739599844,55,465078
148739676654,43,5093
148739851706,55,0
148739863525,959,1055034
148740678898,43,458933
148740809340,959,0
148740929256,963,0
148741989473,229,264263
148742009492,960,0
148747431336,959,6216846
148747516517,963,0
148748216003,229,6155
148748445339,963,0
148748453770,962,256413
148749260662,11,793739
148749476304,25,202710
148749484284,229,672701
148750304318,43,7809
148750400696,229,0
148750411743,962,0
148750424214,959,2617942
148750519038,961,0
148752225320,43,754492
148752335241,959,1529034
148752403540,960,0
148752661908,959,7238
148752702799,960,0
148753729603,55,267099
148753788057,43,5162
148754755014,55,0
148754773560,959,1774089
148754857768,961,0
148756282675,16,14335
148756294234,229,613003
148756319206,963,4983
148756380316,43,4771
148756504613,963,0
148756513074,959,1344318
148756591387,962,281364
148757737106,963,284182
148757814035,25,34344
148759210422,43,16500
148759223785,11,1400637
148759229740,25,0
148759238071,963,0
148759277348,229,5043
148759497010,963,0
148759519686,959,2630363
